gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000158716	26.823026511887765	1.0039323772462247	0.35932260215503953	2.793958329437486	0.005206718753080655	0.0318934249701865
ENSG00000209082	90.03254806568684	-0.6125727707980904	0.2192700051476424	-2.793691596739933	0.005211014935115941	0.0319111696013209
ENSG00000179546	14.011328622879205	-1.4675730523364139	0.5254120041061054	-2.793185235333987	0.0052191795559164925	0.03194401228466871
ENSG00000113068	1728.2979101255096	0.3637716847048076	0.13023198390768662	2.793259180960207	0.005217986529197699	0.03194401228466871
ENSG00000170027	6908.625715082662	0.22122880065611203	0.07921072237370325	2.792914822975489	0.00522354444371008	0.03196214946037251
ENSG00000149923	1947.1735741943223	0.38654195195469965	0.1384068642624277	2.792794663867198	0.005225485061963235	0.031965447113216625
ENSG00000224023	12.157814392637256	-0.9868391625786318	0.35338793078812447	-2.792509524526734	0.005230092784856036	0.03197647880928737
ENSG00000125686	2274.2870734520607	-0.13817232312097724	0.04947892407142713	-2.792549064355431	0.005229453619955137	0.03197647880928737
ENSG00000169515	439.4573764272189	0.39750026999430244	0.14236130851312384	2.7921931467612082	0.0052352096022599765	0.03199918385943146
ENSG00000131381	553.0144323826029	-0.2618230072914025	0.09384756456620394	-2.7898753526704656	0.005272833719662149	0.032220517946649326
ENSG00000155876	1217.4371934258743	0.21412507000734757	0.07677943529232688	2.788833614002194	0.005289823400152379	0.03231567710701179
ENSG00000277534	169.73472677313015	-0.4649034003978565	0.16672530971732008	-2.7884392668761104	0.005296267684851775	0.0323463804373446
ENSG00000143442	3338.0680839253946	-0.24284374298106917	0.08710390528360923	-2.787977670925006	0.005303819933991425	0.03238383228773078
ENSG00000173113	1119.5240232255542	0.3011159876244984	0.10803956199086065	2.787090044385506	0.005318369882529828	0.03246136563577387
ENSG00000141506	2.5736356554420734	1.8712446880761044	0.6714118928489532	2.787029404760747	0.005319365199775793	0.03246136563577387
ENSG00000175216	11695.792530105893	-0.15194751167776013	0.05452324585222884	-2.786839068414499	0.005322490405736916	0.03247174791407982
ENSG00000211445	326.2374246260168	0.41504910560306557	0.1489395795663935	2.7866944892109564	0.0053248654156046	0.03247754902456884
ENSG00000272072	5.848281704539962	-1.341494183127518	0.4814762484679101	-2.7862105086102233	0.005332822755609857	0.032517385813284165
ENSG00000101752	4791.7373705765785	-0.3640902231041177	0.1306914572156509	-2.7858762222181133	0.005338325175353241	0.03254223619992801
ENSG00000182903	406.0825556862059	-0.2684326475241768	0.09636883788522534	-2.7854714596006476	0.005344994509888265	0.032574184873864744
ENSG00000167987	393.04090140702715	0.43678721246076596	0.1568276296036566	2.7851419648734	0.005350429198842699	0.03259859414363018
ENSG00000172345	30.20344763259477	1.085943900523088	0.3899737045701341	2.7846592931698257	0.005358399399555126	0.03263843437683083
ENSG00000100605	560.6378054970494	0.41313791376549897	0.1483783488756645	2.7843544351049023	0.0053634389442651	0.0326458343829345
ENSG00000138593	1032.2262628132037	-0.29979374712359425	0.10767041773316649	-2.7843650413482757	0.0053632635428451075	0.0326458343829345
ENSG00000179218	14976.330255913725	0.4981958004508714	0.17892868742028362	2.7843260219120975	0.005363908854762359	0.0326458343829345
ENSG00000095637	290.4786284321218	0.5010571072072095	0.1799745290062304	2.784044553270445	0.005368565921785778	0.03266546047127126
ENSG00000157693	174.56099425503203	0.3018353022935343	0.10842937436198108	2.7837041767472166	0.005374202532039573	0.032691034607405293
ENSG00000164142	8.991160826718712	1.2028688362513376	0.43213986034374763	2.783517436448723	0.005377297207277274	0.03270113674985553
ENSG00000065183	1502.8130865788212	0.17691475424513828	0.06356546732574998	2.7831897048520746	0.005382732291943503	0.03272546252140005
ENSG00000075407	424.0225135786893	-2.529733813189047	0.9092679283875952	-2.7821654478400264	0.005399750510629283	0.032820178676679315
ENSG00000173599	353.3933421904852	0.5258974351394595	0.1890494930876354	2.7817976475381267	0.005405873424785429	0.032848639342454494
ENSG00000187735	1410.1156737035003	-0.34354638863745474	0.12350821573971893	-2.781567093167664	0.005409714748300756	0.03286322451651538
ENSG00000100473	53.704969391685715	-0.5663503407030487	0.20363687950130768	-2.7811776633486067	0.005416208732260006	0.03289391215424485
ENSG00000131370	27.543440587786698	0.6486865133204176	0.23328433328774353	2.78066899812041	0.005424701640830714	0.0329306529877548
ENSG00000140743	562.476617056904	0.38094746499358245	0.13699980536780662	2.7806423809934895	0.005425146383468309	0.0329306529877548
ENSG00000164484	69.40933991835436	-0.9941228951374296	0.35758489985935643	-2.780103118248095	0.005434163957430999	0.032969971084902024
ENSG00000187534	196.1725137907332	0.4052521254320426	0.14576983964357293	2.7800821241413116	0.005434515295248704	0.032969971084902024
ENSG00000127311	39.819550738100176	-0.6693994294800427	0.24080137093840195	-2.779882136349124	0.005437863132905847	0.032981507645190915
ENSG00000078295	495.4915279243551	1.1628986300998645	0.4184397215019799	2.7791305900062886	0.0054504608280048165	0.03304912501532833
ENSG00000253355	3.4800424987546266	1.2906533125202264	0.46456965451716187	2.7781696457587888	0.005466606904187752	0.03313821649388668
ENSG00000138794	375.730596715384	0.27515628318507884	0.09905216427555026	2.777892691164524	0.005471268387269929	0.03314004663258718
ENSG00000285918	31.349143106029015	0.7881624740490141	0.2837249844397773	2.7779100088956294	0.005470976803637832	0.03314004663258718
ENSG00000141580	1464.3057239826041	0.25956979066951497	0.09343689935528797	2.7780223066105507	0.005469086354995825	0.03314004663258718
ENSG00000167272	343.90595786103484	0.26756060904718787	0.09633432261076376	2.777417246480876	0.00547927906757857	0.03317975547958823
ENSG00000095209	603.561046545043	-0.5608806354273732	0.20199066971680799	-2.776765066494066	0.005490284749720799	0.03323757465287572
ENSG00000286491	3.474672021127143	1.5526581406836362	0.5591908558720923	2.7766157553885087	0.005492807213011603	0.03324402030061826
ENSG00000075234	568.4344952328125	0.4553656805966675	0.1640274247116456	2.776155764178973	0.00550058488561754	0.03328226009989599
ENSG00000151835	3438.0932995950634	-0.40203430626581305	0.14483033065023565	-2.7758985597894092	0.005504938107888202	0.03329976486747757
ENSG00000198354	44.465965972081015	0.4655925324096874	0.16777146696486497	2.7751592140944483	0.0055174689640807364	0.033366714326666984
ENSG00000163312	212.15096731550022	-0.30598071253015685	0.11027567040363265	-2.7746892076031067	0.0055254482827420065	0.03339287813069648
ENSG00000293669	10.378915995836163	-0.9910127121422114	0.3571664163250706	-2.774652562071383	0.005526070852803467	0.03339287813069648
ENSG00000262919	183.84828070458104	0.44614298295346594	0.16079277805443265	2.7746456548094134	0.0055261882072023035	0.03339287813069648
ENSG00000158987	157.82916773133778	-0.39762513242388303	0.1433530874714961	-2.7737465543108417	0.005541483141426784	0.03347642994443386
ENSG00000135776	419.1432361224608	-0.23398186373616842	0.08438858081424491	-2.772672101823899	0.005559811151172604	0.033578255641549586
ENSG00000213085	3.5855751204176207	1.3470523109640211	0.4858868881800569	2.7723578135840516	0.005565182610384506	0.033592903501804834
ENSG00000162804	28.840153728654457	1.353947196631622	0.488363355764928	2.772417669443937	0.0055641592608644515	0.033592903501804834
ENSG00000081014	421.1883611715799	-0.26349430508883104	0.09506330454696695	-2.771777252479679	0.005575117220131485	0.033643966182878675
ENSG00000225422	286.50211334946584	0.8753178002316196	0.31583025940980847	2.771481750568564	0.00558018001627916	0.03366560986011805
ENSG00000164168	910.4920799384286	-0.1564638593578497	0.056468128236744505	-2.7708348805519067	0.005591277239664543	0.03372363857459664
ENSG00000189134	2.6885702705368333	-3.8462956516542324	1.388327059418485	-2.7704535653618194	0.0055978281255251675	0.03375422273997923
ENSG00000107937	1749.0883352624141	0.23720778223324562	0.08563186447210208	2.7700877902819143	0.005604118543247677	0.03378322056007488
ENSG00000161016	12226.252462041894	0.382750284285539	0.13819157342715258	2.7697078395833237	0.005610659498636112	0.03381371296680669
ENSG00000196449	318.166133111182	0.5006953223215577	0.18078716936421532	2.7695290771042096	0.005613739325696552	0.033823335620213967
ENSG00000267481	2.397945631113166	-2.2887742143453838	0.8264738633613936	-2.7693243740783218	0.00561726794527221	0.03383565649549201
ENSG00000164331	150.5464798052935	-0.3271841544020803	0.11816063738998894	-2.768977568411464	0.005623250661689425	0.033841440149984754
ENSG00000108406	2599.073877202328	-0.2960222949568774	0.10690875755442422	-2.7689246580775273	0.00562416391880913	0.033841440149984754
ENSG00000167461	648.8522323357295	0.1896150788547677	0.06847737680851343	2.76901785220245	0.0056225554343173004	0.033841440149984754
ENSG00000160014	8783.566193431045	0.2459736894700791	0.08882740506171029	2.769119387189077	0.005620803463080807	0.033841440149984754
ENSG00000128591	1258.0601413761917	1.6005354700787433	0.5781126988736056	2.768552694305497	0.005630587965339195	0.03387115762320241
ENSG00000130176	289.2894376348312	1.605782422207547	0.5800440568117642	2.768380096908148	0.005633571077972658	0.033877710891989266
ENSG00000293234	13.234191906518413	-0.747969701924559	0.27019161863973606	-2.768293501072198	0.005635068306968855	0.033877710891989266
ENSG00000283236	9.390476303781755	-1.0147800222712045	0.3665805708267731	-2.7682318786904196	0.0056361339672969645	0.033877710891989266
ENSG00000061455	2.993385819591818	-1.9261015567989173	0.6958900099047015	-2.7678246984213595	0.00564318006819106	0.03391112554811518
ENSG00000128052	620.0379513775258	1.9607587350220963	0.7085524203523358	2.767274062866212	0.005652721247644311	0.03392376527698119
ENSG00000145912	357.75102374742	0.618566668775462	0.22351039618822632	2.767507370236793	0.005648676821208245	0.03392376527698119
ENSG00000196586	1057.2121964849093	-0.28269335773774157	0.10215115112193951	-2.7674025660296855	0.005650493298488761	0.03392376527698119
ENSG00000063015	56.318764192944485	-2.2283295320446728	0.8052250918584013	-2.7673374247464757	0.005651622599426095	0.03392376527698119
ENSG00000100095	27.2611519349625	-1.4222317366330288	0.5139114467642866	-2.7674646003465213	0.0056494180497077325	0.03392376527698119
ENSG00000092421	1432.3019026914105	-0.24403428541214098	0.08819934687952792	-2.766849121291896	0.005660094400845992	0.033959077298419585
ENSG00000288079	14.02589446690351	-1.1986006774293723	0.4332428884704987	-2.766579000663712	0.00566478576756008	0.033966245523265236
ENSG00000077684	1296.121475889013	-0.182881175012715	0.06610203422148561	-2.7666497282056692	0.005663557055904491	0.033966245523265236
ENSG00000172426	24.74651803172336	0.7550996458381509	0.2729502037890966	2.7664373770594506	0.005667246841307793	0.033966245523265236
ENSG00000157259	708.0671167514422	-0.18730248046357934	0.06770492685758402	-2.7664527406929547	0.005666979812098501	0.033966245523265236
ENSG00000293271	15.114974551471533	0.6151080405631371	0.22240604417466367	2.7656984001750873	0.005680104114486114	0.03401794789127069
ENSG00000160888	343.1743951136673	0.33364679065966685	0.12063805756145275	2.7656843736041417	0.005680348413504003	0.03401794789127069
ENSG00000072062	2161.285539230819	0.2541968270812106	0.09191030547249267	2.765705388252548	0.005679982407558806	0.03401794789127069
ENSG00000148677	412.17488396936733	2.945574444338092	1.0653378892149203	2.764920382686074	0.005693669071852728	0.034088769541507344
ENSG00000145734	1052.137656419832	-0.24905130563756345	0.090083061010796	-2.764685201002616	0.005697775278971627	0.03410440032465825
ENSG00000006576	531.2367158502618	-0.36368253083224317	0.1315582459758879	-2.7644221624762255	0.005702371022919678	0.034122952290129425
ENSG00000136699	2057.760889443525	0.3145724867284406	0.11381028722601522	2.764007493485478	0.0057096228066953764	0.03415738407835468
ENSG00000162458	326.99390243160394	0.8740514004636768	0.3162801365485224	2.7635355479542847	0.005717886369100786	0.034197849107616946
ENSG00000175868	9.53749636868358	0.9081696408915105	0.32877042762755493	2.7623215611117056	0.005739192334292901	0.03431627718498941
ENSG00000155980	462.0312100770038	-0.5701907569242537	0.20643001550190612	-2.762150434072843	0.005742201434201186	0.03432526964795755
ENSG00000064547	297.71813358409764	0.524443847271515	0.18988195210125616	2.761946785715848	0.005745784243322135	0.03433768597195003
ENSG00000167797	329.33735471575307	0.7274494683872148	0.26340270579107367	2.7617387839751912	0.0057494457229052675	0.03435056581368997
ENSG00000124587	325.1778894097143	0.4423944642948983	0.16019634552270837	2.761576506950887	0.005752303765778784	0.03435863996296102
ENSG00000163171	809.801961690892	0.52683001101248506	0.19080383667489054	2.761108058378026	0.005760561328160404	0.03439895289046819
ENSG00000275632	18.154090561437776	-0.7115792285068124	0.2577275576788407	-2.7609745535769408	0.005762916636258189	0.0344040088716932
ENSG00000309702	4.768886483508019	-1.4639193586586605	0.5302994273453268	-2.760552403360164	0.005770369977488373	0.03441104737455393
ENSG00000110711	372.66180216452915	0.42333719192685426	0.15335084476433342	2.760579458022749	0.005769892048979989	0.03441104737455393
ENSG00000180776	1822.87426160044	-0.24454477929725424	0.08858775814180342	-2.7604805046066145	0.005771640263436474	0.03441104737455393
ENSG00000196236	330.50158889388285	-0.31348369403631127	0.1135598363839592	-2.7605155486169064	0.005771021084714655	0.03441104737455393
ENSG00000100288	11.955597946383735	-1.2541312704045626	0.45431607790896283	-2.760481812963417	0.005771617145522517	0.03441104737455393
ENSG00000101346	1827.7848747009648	0.21834577644358477	0.07913218483468298	2.7592537334807115	0.005793353383753609	0.03453147514806614
ENSG00000072958	1438.0459293165648	0.40631436759972883	0.14727600174997574	2.7588633774123745	0.005800277884474992	0.03456371496092297
ENSG00000160161	32.2417527824211	1.101084228172755	0.39914335120233746	2.7586184884602605	0.005804625761768341	0.03458058790416066
ENSG00000170242	1983.5135785209832	-0.22964865594114656	0.08325226781831876	-2.7584672701326083	0.005807312032579473	0.03458755573334419
ENSG00000184261	63.040265859408706	-0.5902405224707878	0.21399782803041037	-2.758161276229921	0.005812751194739005	0.034609868700611376
ENSG00000112234	329.8864466838979	-0.37278007827351545	0.13515898587803335	-2.7580857895005955	0.00581409370717133	0.034609868700611376
ENSG00000007255	87.5475187605705	0.7284318622891125	0.26412223588926825	2.757934635213763	0.005816782788361243	0.034616840158814756
ENSG00000185201	1142.2477234203054	0.7163133213256011	0.259739284354442	2.7578166433542455	0.0058188826789971945	0.0346203025031388
ENSG00000186446	137.32103569687544	-0.48659849901650903	0.17650533885687722	-2.7568486152766	0.0058361364095410664	0.03471389953562442
ENSG00000198464	512.9079684435787	-0.2396779755973872	0.08694413925236062	-2.7566892680564403	0.005838980964856037	0.03472176294746856
ENSG00000089063	1806.7371875459203	-0.25659313723662264	0.09309219348628665	-2.7563335616795968	0.0058453352963053875	0.034750487860334814
ENSG00000204923	50.19062937885026	-0.5381287918531265	0.1952467699118922	-2.7561469626153845	0.005848671190404244	0.03476125788302549
ENSG00000176697	27.862373412939704	1.1560018415622855	0.4194728454155062	2.755844279782199	0.005854086002843601	0.03477531422111183
ENSG00000268205	137.34233417229677	-0.37906192879631545	0.13754824175387476	-2.755847141067779	0.005854034795028256	0.03477531422111183
ENSG00000166343	16.4403846792447	-0.8911428464182569	0.32337537321250004	-2.7557535923821237	0.005855709225050449	0.03477589814512383
ENSG00000079739	577.133940004285	-0.30748951604453845	0.11158979582175857	-2.755534354912602	0.005859635053048391	0.034781097705561835
ENSG00000153815	1037.7870709830252	0.27392983512805075	0.09940973360915471	2.7555635165973764	0.005859112725624397	0.034781097705561835
ENSG00000033030	684.6912625461259	-0.21414175986720793	0.0777373073115127	-2.7546845558862585	0.005874874612949832	0.03486248127721075
ENSG00000268869	2.9328034822789113	1.9254318667016723	0.6990769877892944	2.7542486740845313	0.005882705193429631	0.0348817191721692
ENSG00000187742	1358.8352011564707	-0.2076986367365363	0.0754060230011791	-2.754403805824484	0.005879917186922102	0.0348817191721692
ENSG00000139163	1316.2930073898128	-0.4019992560177535	0.1459529553715582	-2.7543070641794687	0.005881655674784016	0.0348817191721692
ENSG00000176101	435.35429031374457	0.7061947080445926	0.25652534569109553	2.7529237165320226	0.005906565740944667	0.035014097146411
ENSG00000171067	512.6148845975366	0.4933022605460024	0.17921976388985456	2.752499221286653	0.005914228708257177	0.03505041208206989
ENSG00000184564	4.375243713006266	-1.7063556129174602	0.6199964595936898	-2.7522021884378307	0.005919596057723781	0.035073106806025156
ENSG00000253106	22.962968819057863	-0.7191431152328042	0.2613057012898014	-2.7521141394279707	0.005921187936532752	0.03507342620587777
ENSG00000117600	13.026415875391011	-1.5775316562861708	0.5734405719241746	-2.7509941457277387	0.005941470513306681	0.03517284244559812
ENSG00000165238	344.6289321347894	0.7957375609071012	0.2892797489724134	2.7507544642642277	0.005945819160247144	0.03517284244559812
ENSG00000149212	2141.9335554342188	-0.60660422696392	0.22052780674976008	-2.7506926945147248	0.0059469403409148705	0.03517284244559812
ENSG00000260910	9.70873104011577	-1.4955693717431777	0.5436786630542468	-2.7508333016812796	0.0059443884616197365	0.03517284244559812
ENSG00000171914	892.0275537018185	0.3776521295348134	0.1372902940726394	2.750756213946196	0.005945787404602377	0.03517284244559812
ENSG00000141424	4734.80082524187	-0.24106780662273228	0.08763944603158791	-2.75067697867287	0.005947225629038647	0.03517284244559812
ENSG00000136295	4522.811819324123	0.7375760691460309	0.26815570157664764	2.7505515072376996	0.005949503741926199	0.03517719285315711
ENSG00000181029	17.32581958066806	-0.7117493738583822	0.258821116133967	-2.749966403398003	0.005960137523936593	0.0352309321496563
ENSG00000213658	2.081515905091548	-2.5028075057954835	0.9103812066849185	-2.7491862611150113	0.005974342610759209	0.03530574844217771
ENSG00000174652	548.794177590837	-0.31907632117241136	0.11606964762081907	-2.7490074081622313	0.005977603519555401	0.035315867425767075
ENSG00000163374	1157.4370978419759	-0.20005152104501134	0.07277538595858109	-2.748889867226089	0.005979747439729746	0.03531938367341022
ENSG00000125618	214.04201544879004	2.43223557335773	0.8849530551064168	2.7484345743800507	0.00598805841972479	0.035359314412693896
ENSG00000302622	3.999256352597751	-1.5350559137237503	0.55858230462673	-2.7481284333730267	0.005993652611428702	0.03538318607394035
ENSG00000198466	296.4361896156433	-0.343078154627741	0.1248576384228543	-2.74775463448893	0.006000489517210945	0.03541437977225559
ENSG00000137474	12.030455112220588	-1.6189631971504903	0.5892362074353373	-2.7475623132479603	0.006004009873549018	0.03542598840007383
ENSG00000120332	150.12977254960524	1.2523982026013327	0.45587200132822797	2.747258438667756	0.006009575958006175	0.03544965848999763
ENSG00000109618	322.74953426302653	-0.2934242053868083	0.10681811574700219	-2.746951706972449	0.0060151990907777965	0.03547365277093034
ENSG00000120694	3948.5137596349837	0.30398437284883045	0.11067119037042385	2.746734464781435	0.006019184531932026	0.035487979123761594
ENSG00000224831	609.5914697968035	0.2164009110867145	0.07879344696470353	2.746432849722311	0.0060247217894464225	0.03551144492332015
ENSG00000213064	979.6784586185009	-0.18418918292544137	0.06708075735856081	-2.7457826980233886	0.006036673334082999	0.035571790334834305
ENSG00000126458	101.4805733727719	1.3451201245647348	0.4898994955008361	2.745706286530436	0.006038079385491935	0.035571790334834305
ENSG00000139278	208.93071762282085	2.1149579482222594	0.7703423881327413	2.7454778301227547	0.006042284982261195	0.03558737319743454
ENSG00000227533	26.672304758205566	-1.4576230148903049	0.5309982338952923	-2.745061888807965	0.006049948718112608	0.0356141147435617
ENSG00000197054	21.501545201482287	-0.7566894629674389	0.2756544458956242	-2.745065331737683	0.006049885246066816	0.0356141147435617
ENSG00000018869	53.98215369718102	-0.524612449621944	0.19111943310383003	-2.744945613860921	0.0060520926542868515	0.03561754141445462
ENSG00000104904	3883.6473718032967	0.4296054021718886	0.15651635505729403	2.7447955966942126	0.006054859757677989	0.03562463281058992
ENSG00000305264	4.239177674069976	-1.6527388072501623	0.6021577610076322	-2.7446940225174883	0.006056733965269014	0.03562646842351299
ENSG00000060237	6987.255961489166	-0.2017448848904537	0.07353785991211996	-2.7434152303527073	0.006080374492292628	0.03575630229415507
ENSG00000109911	429.5532703260983	-0.3439537488293444	0.12539857214186972	-2.7428840931315563	0.006090217822591356	0.0358049542263975
ENSG00000157224	886.0602794496972	-0.20602511630883016	0.0751291379793221	-2.742279784516292	0.006101434659230565	0.03584017520050623
ENSG00000227365	3.919806661026984	1.4140771152694436	0.5156425705060769	2.742359138194504	0.006099960680394974	0.03584017520050623
ENSG00000298969	5.362348056140819	-1.4536351126767697	0.5300450028828924	-2.742474893208142	0.006097811129114952	0.03584017520050623
ENSG00000105401	1736.3838158285002	0.40379258887098307	0.14725010772877384	2.7422227059741484	0.0061024950801826655	0.03584017520050623
ENSG00000187091	593.7322253014116	0.5479766810656951	0.19987474529378776	2.7416003970899196	0.0061140672821750714	0.035894796452801435
ENSG00000102755	3.4710410604031865	1.3316415788983444	0.4857252150587133	2.741553326066012	0.006114943399216557	0.035894796452801435
ENSG00000113448	321.50916281690075	0.789056592311327	0.2878549367246875	2.7411605348495476	0.006122258698841937	0.03591924610936207
ENSG00000176619	5114.177354550962	0.49486218494750855	0.18052709937200198	2.741207201960156	0.006121389163417903	0.03591924610936207
ENSG00000164182	266.91258277695937	0.3330041193204371	0.1215244339942823	2.740223577886443	0.006139740313929617	0.036012545745669984
ENSG00000139990	1520.7097843019783	-0.21307720061512553	0.07776911029713615	-2.73986933630861	0.006146361407124553	0.03604211156839173
ENSG00000174010	407.7249006654897	-0.5806444183803205	0.21194292491189157	-2.739626333937331	0.006150907057275788	0.03605949497202425
ENSG00000152942	665.1277430391319	-0.24120603364380122	0.08804800751057046	-2.739483157694893	0.006153586757378397	0.036065933179649026
ENSG00000253738	326.0391493657567	-0.3145131460402905	0.11482278855135714	-2.739117818059411	0.006160429253062479	0.03609675979344549
ENSG00000114023	429.90942106793193	0.2187410532324291	0.0798715311989741	2.7386610717090987	0.00616899335447934	0.03613765565088655
ENSG00000126267	2304.327862807809	0.23251782175501043	0.08491054452335381	2.738385710046397	0.006174161628860629	0.03615864302675055
ENSG00000261613	10.365339557549818	-1.0433597157107175	0.3811159778608373	-2.737643594915602	0.006188109837286467	0.03623102563268752
ENSG00000168913	104.33635494630947	0.5020291047147614	0.18341803945325336	2.7370759507148175	0.006198797972706421	0.03627497761549139
ENSG00000089006	1582.6704736447819	-0.2199001898268255	0.08033905955608285	-2.73715165502178	0.006197371581364101	0.03627497761549139
ENSG00000124749	5.726832805786655	1.7173345568664915	0.6274599686077087	2.7369627431007926	0.006200931538418623	0.036278153856756465
ENSG00000143333	593.8617988559076	-1.7197638698316655	0.6283940000216299	-2.7367604874847142	0.006204744992003722	0.036291154024787095
ENSG00000102349	18.640370897390344	-2.0098032223024367	0.734454686334481	-2.7364563936993442	0.006210482540065509	0.03631539854517793
ENSG00000128045	6.763625703184795	1.620205825060883	0.5921421626049729	2.7361770996566364	0.006215756382136841	0.03633691983968999
ENSG00000278899	3.638468369042251	-2.0196183429653924	0.7381857458073203	-2.735921621944389	0.006220584036866659	0.03634574993412947
ENSG00000169740	336.2456196871624	0.2619654825627984	0.09575307128406227	2.73584417763111	0.006222048136059701	0.03634574993412947
ENSG00000104081	1108.3522763902022	-0.6858089384505758	0.2506611304260227	-2.7360003415167617	0.00621909614654858	0.03634574993412947
ENSG00000110811	648.7427446212869	0.5514917686538444	0.20160431220512465	2.7355157368495306	0.006228260818855027	0.03637272419308295
ENSG00000112667	168.4861015326643	0.6829945064988969	0.24974502454210024	2.734767220092357	0.006242440399348855	0.03644196914319566
ENSG00000120526	903.7659546902315	0.3212356258862014	0.1174655868507706	2.7347211596048315	0.006243313897937533	0.03644196914319566
ENSG00000198246	142.0153007556141	-0.5926526470849262	0.2167397884277905	-2.734397091479932	0.006249462689852203	0.03646852524106436
ENSG00000038295	70.23566546053448	-1.3738496837746377	0.5024835139913373	-2.734118922353983	0.006254744952509348	0.03649001244358549
ENSG00000196569	145.61691507968973	0.6543762208922004	0.2393519902241017	2.7339493616891075	0.006257966777859596	0.03649947119414018
ENSG00000088179	532.8056114809752	-0.37311159462057175	0.1364895768345644	-2.7336270158769045	0.006264095796617594	0.036525876921980116
ENSG00000172037	2770.0761192859622	0.44081546453789716	0.16127841273779822	2.7332577066873927	0.006271124409118507	0.03654890683582043
ENSG00000122863	768.3629673974573	0.36187786750102	0.13239832629147097	2.73325107376627	0.006271250710307623	0.03654890683582043
ENSG00000038382	2083.524773318391	0.2797938909002739	0.10237983591763451	2.7329003645343852	0.006277932024597467	0.03656103783476981
ENSG00000225725	5.862792688531289	-1.4568333214837044	0.5330442089898647	-2.73304408323739	0.006275193284483039	0.03656103783476981
ENSG00000165392	883.5426570258794	-0.27198602328159477	0.09952324726052562	-2.732889357695565	0.0062781418180643984	0.03656103783476981
ENSG00000168040	53.578326616167345	0.552108761054766	0.2020405396336692	2.7326632667672772	0.006282452571632836	0.03657680135207731
ENSG00000104375	354.78849285217683	0.29147998449971857	0.10670033928988794	2.73176248960009	0.0062996536687879336	0.03664887803997674
ENSG00000169727	1536.481558184493	0.5300466255569637	0.1940298963755691	2.7317781200634785	0.00629935483090805	0.03664887803997674
ENSG00000261341	8.648641593881889	1.235777036231013	0.45235518963134924	2.7318732371305834	0.0062975365685459216	0.03664887803997674
ENSG00000114646	663.7696777241099	-1.0158037995123532	0.3719541745517602	-2.730991796869849	0.006314404331597494	0.0367253228212397
ENSG00000196683	899.3034761543404	-0.20746729601834402	0.07597376453989321	-2.730775515400512	0.006318549430074963	0.03674006113025485
ENSG00000119559	230.44836649951822	0.7044655553583431	0.2580310392866446	2.7301581906809202	0.006330394115804837	0.036799550805742876
ENSG00000119280	2640.183842375552	-0.26261728277777613	0.09622481791471926	-2.7292052972292944	0.006348716633417348	0.03688725677072169
ENSG00000239264	39.545110105297155	0.9430146545827046	0.34552091200553076	2.7292549360011233	0.006347760987341697	0.03688725677072169
ENSG00000112531	9914.09850156117	-0.3711099379074739	0.13599808096117347	-2.7287880482182927	0.006356754634787753	0.03692455156554628
ENSG00000173811	2.7876762309967478	-2.166840663516068	0.794136730729592	-2.7285485983318525	0.006361371599064052	0.03694196061030194
ENSG00000291100	183.8427058184777	-2.3364851476530575	0.8563677005817839	-2.728366735533974	0.00636488021128654	0.036952925972095096
ENSG00000163466	3347.5879240665186	0.3081696916218865	0.11295621839687989	2.7282224564132442	0.006367664974126538	0.03695968433060721
ENSG00000213236	930.9907848105488	0.5710113840435355	0.20931094616030782	2.72805314064276	0.006370934373097508	0.03696475550190522
ENSG00000170906	479.11805260123924	0.4415039736688597	0.16184107876401282	2.728009335087508	0.006371780481385197	0.03696475550190522
ENSG00000014824	2195.6350723851524	-0.22249464141645012	0.08157143986551532	-2.727604683493036	0.006379601146372181	0.03700071315946531
ENSG00000102445	46.832929491520176	-0.6637667864377342	0.24335926104221375	-2.7275180882579826	0.0063812758862963745	0.03700101616755373
ENSG00000299595	9.003004053826308	-1.168391531842842	0.42839086668357795	-2.7273959897605615	0.006383637926589288	0.03700530323230013
ENSG00000183111	57.90074797633309	-1.1901763150731086	0.43639812619442103	-2.7272718273379333	0.006386040701051332	0.03700982418995569
ENSG00000251363	33.98534615824001	-0.7022757200533382	0.2575415550359253	-2.726844294915341	0.006394320477671748	0.0370389836152665
ENSG00000197360	3.38390274398781	-2.7175885290355732	0.996588889288368	-2.7268902535890356	0.0063934299591017554	0.0370389836152665
ENSG00000170537	84.22077097635879	-0.38018664607988273	0.13943224456748884	-2.7266766540207454	0.006397569718805536	0.037048394473682134
ENSG00000284606	12.688734587470089	-1.084224563613044	0.39765348372093423	-2.726556180189113	0.006399905678177568	0.03705251307205875
ENSG00000184436	248.04586263595013	0.5575021907727623	0.20450292288004587	2.7261331179103645	0.00640811483750394	0.03709062407849679
ENSG00000250565	95.7057859590861	0.39461296743794355	0.14477478724696838	2.725702278289529	0.006416484645628969	0.03712964535487658
ENSG00000182484	79.28188366922295	0.6533957384925959	0.23977096260212385	2.725082851574656	0.006428535322502966	0.03718994115415529
ENSG00000158856	22.22541114543147	0.9642604769451399	0.3538648302839717	2.7249401308723846	0.006431314776289134	0.03719658470029767
ENSG00000229932	1172.2158677691389	0.5139215318451795	0.18863378446472234	2.724440551852955	0.0064410524842594035	0.0372434589004908
