gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000033450	283.5360711692289	0.5466783091921673	0.057680475794980264	9.477701105228103	2.5994664390901773e-21	5.089928585501173e-18
ENSMUSG00000022982	3816.604667546018	0.5272902050963347	0.056190292865582414	9.384008842198252	6.35109533550919e-21	1.1658626318702525e-17
ENSMUSG00000073471	453.8293812844253	0.6029339817800794	0.0643935131713291	9.36327204536703	7.730481170057565e-21	1.3355997790927102e-17
ENSMUSG00000022956	3287.10377380344	0.550877858480455	0.059586806267430834	9.244963658701	2.353206626904434e-20	3.839779546600563e-17
ENSMUSG00000052031	587.8877876762434	0.4546917640198801	0.0492946938253263	9.223949450443113	2.8635406754555535e-20	4.426581746252898e-17
ENSMUSG00000022971	376.24939437094065	0.5666757814796443	0.06248465495843755	9.069039140194912	1.2007115515552727e-19	1.7633049490364957e-16
ENSMUSG00000023806	349.5977639545108	0.5535520033666728	0.06230409763496418	8.884680532729956	6.410471070074223e-19	8.9658069428166675e-16
ENSMUSG00000052299	2123.977537538923	0.5582849727085663	0.06310886050472425	8.84638017932163	9.040390100616362e-19	1.2069331711145598e-15
ENSMUSG00000022964	3344.7085681607628	0.6741657054643331	0.07807736764112738	8.63458548657851	5.8940370357604415e-18	7.526685294666083e-15
ENSMUSG00000022972	406.04949756867796	0.5971252918725456	0.06962562222395306	8.576229163911423	9.803413013985422e-18	1.1997335151406911e-14
ENSMUSG00000039903	70.1497230421798	0.6944045331569529	0.0810874685312937	8.563647943812239	1.0935139812644638e-17	1.2847039657487426e-14
ENSMUSG00000023861	724.7888260284464	0.5682303684728645	0.06712778296741202	8.464905935426447	2.5635950970454203e-17	2.8959750613585016e-14
ENSMUSG00000040820	490.71160396303367	0.606519034761131	0.0742185612794261	8.172066721660668	3.0315078821052486e-16	3.2977191853819725e-13
ENSMUSG00000039929	631.7446387367754	0.4598551679061403	0.05659888603045372	8.124809517606224	4.480655178883816e-16	4.700047259249878e-13
ENSMUSG00000110358	24.51669801828892	2.331492198128699	0.2874192173879346	8.111817363213556	4.986821696021878e-16	5.050618621857192e-13
ENSMUSG00000050272	3268.2358075420643	0.5606288896995516	0.06982970221547213	8.028516117248074	9.865865305819496e-16	9.659010996574147e-13
ENSMUSG00000053062	1271.4633050502391	0.6446212152948764	0.08035621791137666	8.022045238687276	1.0399882300257191e-15	9.853385259382386e-13
ENSMUSG00000120361	82.06057617611059	0.6184643779997788	0.07759518244863031	7.9703965952939875	1.5816595958860093e-15	1.4517163747114995e-12
ENSMUSG00000046962	702.2444142716612	0.37975093980402463	0.047809945199552735	7.942927736457167	1.974639968789169e-15	1.7574894097971723e-12
ENSMUSG00000044442	619.536029435276	0.5963834042622828	0.07566046601261736	7.882364934982401	3.2124217538780023e-15	2.7750599803867884e-12
ENSMUSG00000069899	672.481468720493	0.4921771624458176	0.06261967387801776	7.859784824248235	3.8479389649648856e-15	3.2290804382852473e-12
ENSMUSG00000042962	1071.836703878469	0.5442691966998396	0.06959924340958606	7.820044730901143	5.280456986158121e-15	4.3081195039013935e-12
ENSMUSG00000022961	13798.590642167024	0.6503957933489705	0.08409433708058402	7.73412117781158	1.0411982448908166e-14	8.265144229915723e-12
ENSMUSG00000091498	1092.4268381346121	0.6983789462884038	0.09252410577791861	7.548075611394623	4.417364627701018e-14	3.414274117900174e-11
ENSMUSG00000015659	798.3099219359405	0.5797165472147916	0.07733988308909856	7.49569981308267	6.594556027496207e-14	4.9663770534254126e-11
ENSMUSG00000047905	1496.495976397869	0.5001825274518453	0.06691678811608087	7.4746941916007135	7.738359555395479e-14	5.682083962538015e-11
ENSMUSG00000022957	7385.23281553359	0.426343209100865	0.05717021806671487	7.457435418618539	8.8222780719345365e-14	6.19089895773276e-11
ENSMUSG00000055945	2379.6463712956356	0.6622598730216952	0.08881074546293244	7.456979102805834	8.852873794721864e-14	6.19089895773276e-11
ENSMUSG00000069729	5835.019839561874	0.47617827413818675	0.06400964100248002	7.439164892671988	1.0132378517244731e-13	6.920885800697559e-11
ENSMUSG00000025613	5846.7349839266535	0.5199060024762103	0.07102146709942626	7.320406402593313	2.4722109539061e-13	1.6502569983449106e-10
ENSMUSG00000093880	770.3164087459129	0.7180696170141122	0.09930149866221961	7.231206242482521	4.787226756560185e-13	3.124569712598426e-10
ENSMUSG00000025616	1204.1492178606536	0.43654071332240585	0.061020715464550505	7.15397566218329	8.430001881975088e-13	5.382556201641093e-10
ENSMUSG00000053414	1798.5497295666778	0.4967390078459197	0.07079559869589347	7.016523865836496	2.2745606709193197e-12	1.4214068396930072e-9
ENSMUSG00000101133	32.80309425973965	0.6567483761221318	0.0947464672177952	6.9316397266027225	4.159902868326939e-12	2.545427232200636e-9
ENSMUSG00000045975	577.9238342247118	0.5441684710575059	0.07934140955923798	6.8585682316523275	6.955410939419105e-12	4.1691300959526235e-09
ENSMUSG00000117278	400.31251628670566	0.5545800225094055	0.08151495128609934	6.803414757164647	1.0216795426998764e-11	6.0015499697276134e-9
ENSMUSG00000080717	295.13970937297836	0.39640399356319644	0.05907671901169435	6.709986610541583	1.9464227335778722e-11	1.1209486687826604e-8
ENSMUSG00000052397	2713.5592162433327	0.5122325085118513	0.07655315229678913	6.6912007297358	2.2134679184775113e-11	1.2502262737231343e-8
ENSMUSG00000120489	23.145395120812974	0.739272274497653	0.11063681541098393	6.681973552397267	2.357455797054215e-11	1.3064308342505535e-8
ENSMUSG00000094724	43.298594418219885	0.7579560198438293	0.11481602852058545	6.601482646718919	4.070659233232314e-11	2.2140617099864126e-8
ENSMUSG00000110250	68.18648895405835	0.49059681001769945	0.07455266364257758	6.58054033280061	4.687416531091935e-11	2.503165653358204e-8
ENSMUSG00000005774	452.4607701232578	-0.46696005131261303	0.07179432743310726	-6.504135744536258	7.814131256089448e-11	4.0983723057607716e-8
ENSMUSG00000023809	1766.9626880969709	0.4342951433022357	0.06854887452868458	6.335554686904494	2.36488913490064e-10	1.2185817330029245e-7
ENSMUSG00000023147	1770.9189373505615	0.4889320071840163	0.07723746771460618	6.33024387840664	2.447740063711046e-10	1.2395271277802953e-7
ENSMUSG00000039830	1033.4560372441788	0.3127545559909909	0.05004459778200676	6.24951682803693	4.117243818545996e-10	2.015459469908574e-7
ENSMUSG00000022946	3558.7080766624726	0.6086021689521831	0.0973479382050575	6.251823923278167	4.0568662768268505e-10	2.015459469908574e-7
ENSMUSG00000022983	1850.7778795827553	0.3794691068667854	0.0608342082139753	6.237758623109865	4.438848674691428e-10	2.1372692528583922e-7
ENSMUSG00000116760	62.799353906483454	0.5351634701419566	0.08608317395393593	6.216818520519801	5.073359488504856e-10	2.403381315110905e-7
ENSMUSG00000037235	2348.7463643498595	-0.2586927805344374	0.041771932455292794	-6.1929809163439655	5.903687948467303e-10	2.7523368053084626e-7
ENSMUSG00000041134	198.04224872601355	0.6942721829193378	0.11256600541932787	6.167689617598613	6.929499279715837e-10	3.1800988022583414e-7
ENSMUSG00000124977	30.81552010376939	0.5924561708422369	0.09685810206049289	6.116743547919382	9.550687735601853e-10	4.3155884535748006e-7
ENSMUSG00000022951	2256.7426726150834	0.503071131294229	0.08353396352141956	6.022354382421143	1.7189800378228335e-9	7.649721619832491e-7
ENSMUSG00000122821	6.621750522858217	3.7480418143864047	0.6244278214221662	6.002361979724171	1.9446755171256903e-9	8.524935016940097e-7
ENSMUSG00000022898	1210.6465980756457	0.5205401916552372	0.08728590093006221	5.963622831507689	2.4670583885469485e-9	1.0655878225001828e-6
ENSMUSG00000055972	51.104655893393144	0.7857997222703499	0.13235643535811994	5.93699671756944	2.9029047678951934e-9	1.2356697962007208e-6
ENSMUSG00000022960	634.4043973711982	0.518766120276191	0.0879724689293456	5.8969144164049085	3.7036182951501155e-9	1.5539853278122007e-6
ENSMUSG00000002365	512.0929846713592	0.5702165521103804	0.09718548420563577	5.867301652825573	4.429443909997108e-9	1.8323548884580996e-6
ENSMUSG00000022914	5107.7720331496585	0.3886592924603919	0.06654565674576653	5.840490746755121	5.2047276294833244e-9	2.123167433410482e-6
ENSMUSG00000022969	22.815541952184475	0.7993014162861493	0.13754207919341097	5.811322767355986	6.198112951845514e-9	2.493764048063762e-6
ENSMUSG00000090223	1671.3383994646806	0.5382787363335474	0.0928687832380047	5.7961213398698606	6.786616908100353e-9	2.6936449352407496e-6
ENSMUSG00000038141	2192.497867523928	0.3833313106791486	0.06760025444019768	5.670560175454091	1.4233136532197661e-8	5.573886041162367e-6
ENSMUSG00000072591	77.04219551527206	0.695728488875265	0.12300870888674506	5.655928715712534	1.5500579568641407e-8	5.9903621382969316e-06
ENSMUSG00000023868	3063.580004524677	0.3833223066535791	0.06909174576911152	5.548018831866728	2.8892476318072665e-8	1.1020791194001457e-5
ENSMUSG00000132922	10.848397603099603	1.698454031672792	0.3131232090896622	5.4242355161429225	5.820309944862578e-8	2.1916451716738306e-5
ENSMUSG00000023873	44.62824675736382	0.6921544316061212	0.12772641454598058	5.4190390771280175	5.99202207901112e-8	2.227742790919438e-5
ENSMUSG00000005251	54.52412901312532	0.9430052527226731	0.17592692264106422	5.36021001542012	8.31252592520269e-8	3.051839986864102e-5
ENSMUSG00000028675	983.8091173837922	-0.2833944265373279	0.05309500056398663	-5.337497382560518	9.423826286487134e-8	3.4171259488939954e-5
ENSMUSG00000028037	21.635458450551926	0.9943831509291298	0.1916968473328391	5.187269194900236	2.1340015364921655e-7	7.551537244374866e-5
ENSMUSG00000095687	18.476656507815925	0.8067295476754333	0.15551052692010583	5.187620180143135	2.129984669920801e-7	7.551537244374866e-5
ENSMUSG00000114380	77.62464008189407	0.6325091858379616	0.12219299331372548	5.176313049423548	2.2631360371158945e-7	7.82006688778011e-5
ENSMUSG00000138064	7.003895708302035	1.211426143541353	0.2339750516150141	5.177586820387376	2.2477435045721515e-7	7.82006688778011e-5
ENSMUSG00000089774	1019.6360091169495	0.3711227621800013	0.07179454685188295	5.169233297699515	2.350563178658266e-7	8.027719897717666e-5
ENSMUSG00000116858	253.0470062346761	0.4645873782711954	0.09119513676650422	5.094431509661789	3.497892563671006e-7	1.1808804883630014e-4
ENSMUSG00000080904	60.58061266941473	0.5935653279872851	0.11684271987963295	5.0800368957411655	3.7736157117393665e-7	1.259487125789738e-4
ENSMUSG00000053198	135.2217741041124	0.4888136390820649	0.09642837924599575	5.069188582285159	3.9951523680685674e-7	1.3184451708150776e-4
ENSMUSG00000115518	71.09752673769081	0.5741705652323298	0.11360036411837587	5.054302155528501	4.319672761423674e-7	1.409701207508608e-4
ENSMUSG00000066838	198.56270546167377	-0.28417832227124606	0.05638890216099551	-5.0396143812108765	4.664707755871255e-7	1.50557287360104e-4
ENSMUSG00000039763	410.36785847047565	0.6730719737315214	0.13373258133733287	5.032969280939365	4.829405378621892e-7	1.5417876671250388e-4
ENSMUSG00000040732	145.60324048065047	0.31033020760155144	0.062499720299532935	4.965305542397292	6.859299212625052e-7	2.166284700795811e-4
ENSMUSG00000136424	4.142583227914024	-1.0600788391067573	0.21544175248356146	-4.9204893057470045	8.63281173637906e-7	2.697386313927546e-4
ENSMUSG00000069135	560.822268984219	0.4125286216123607	0.08429563314466562	4.893831462234723	9.8891535969722e-7	3.0574140031228473e-4
ENSMUSG00000030946	638.6813694850306	0.23117032431602733	0.04764670928707047	4.851758448274587	1.2237160905934878e-6	3.7439338850855556e-4
ENSMUSG00000090069	47.46476704930351	0.5398591762522448	0.1120281797863243	4.818958741291157	1.4430938987255378e-6	4.369599061800801e-4
ENSMUSG00000008976	956.1460874206143	0.3849347686145758	0.0799156408056307	4.816763836641276	1.4590520311633572e-6	4.372838490540711e-4
ENSMUSG00000074781	3300.114986440551	0.13087244850683358	0.027403395113922903	4.775774971048786	1.7901649078697287e-6	5.311003384751697e-4
ENSMUSG00000029480	571.4977089738562	-0.23107762683839492	0.048427075168450406	-4.771661844837966	1.8271207675743767e-6	5.330815694931614e-4
ENSMUSG00000051989	304.41664368645985	0.3934574072102837	0.08247777502406409	4.770465826648292	1.8380036736059459e-6	5.330815694931614e-4
ENSMUSG00000137470	6.468212570958488	2.3753190429709328	0.4980733463984029	4.7690145641139035	1.8512927747881402e-6	5.330815694931614e-4
ENSMUSG00000022978	272.2619466729152	0.44826694884698676	0.09427721590129452	4.7547749958623	1.9866755262449445e-6	5.665111347702938e-4
ENSMUSG00000087478	112.90424976574481	0.6212741372112635	0.13093866219076247	4.744772298850426	2.087410091814909e-6	5.895127096797664e-4
ENSMUSG00000028871	81.33745895385056	0.6349845357598997	0.1339741265711839	4.739605713514512	2.141344940577799e-6	5.967478798656759e-4
ENSMUSG00000022892	57636.36845318173	0.792099397863163	0.16716448281611795	4.7384431460508125	2.153664337808098e-6	5.967478798656759e-4
ENSMUSG00000039956	11.362473665069743	1.1020620135508226	0.23317636739892086	4.726302351496033	2.2864512818342362e-6	6.276201925117136e-4
ENSMUSG00000001039	318.3758063758498	-0.2160146675387832	0.045751641553377	-4.7214626667934025	2.341546151474296e-6	6.367921482865884e-4
ENSMUSG00000032584	87.40263649635138	0.4693347285475405	0.09990167133968686	4.697966733226143	2.6276421624786976e-6	7.080410821482736e-4
ENSMUSG00000120104	161.67276699820366	0.4246889438112164	0.09099113909036208	4.667365944165876	3.0508567422654143e-6	8.14606485246159e-4
ENSMUSG00000080824	215.01435243537128	0.4011341998236492	0.08646019929701153	4.6395243486041124	3.4921199203473223e-6	9.240275151398308e-4
ENSMUSG00000128589	13.689667071435494	0.9080053138660903	0.19623705075564102	4.627083980164173	3.7085016573624447e-6	9.725214480213604e-4
ENSMUSG00000055818	168.84752534494993	-0.41838481502347613	0.09061431282395858	-4.617204523045883	3.889439008044429e-6	0.0010109443637634772
ENSMUSG00000026880	399.6458565892012	0.2523306136494659	0.054855627783548314	4.599903853896684	4.226859843103849e-6	0.0010872427725500341
ENSMUSG00000022940	493.47694897064895	0.40727351562024455	0.08856809323044668	4.5984225330509645	4.257019469655576e-6	0.0010872427725500341
ENSMUSG00000047989	564.9198151965667	0.1252470978404363	0.027340952508403356	4.580933959851658	4.629040132589367e-6	0.0011720649804679508
ENSMUSG00000034265	1455.4215738079693	0.7216826268943162	0.15779657968469585	4.573499808020932	4.7964411844316825e-6	0.001201687350137158
ENSMUSG00000116876	3.132836865706937	1.2225610684995756	0.26739407517027525	4.572132227391555	4.8278610641852395e-6	0.001201687350137158
ENSMUSG00000002409	895.9281951394091	-0.3232318219826228	0.07083340695012462	-4.5632680383454876	5.03634488538447e-6	0.0012430460977195569
ENSMUSG00000037355	367.48595923752487	-0.3466241671979817	0.0761287858520282	-4.553128797715445	5.285389141694886e-6	0.0012936430373393375
ENSMUSG00000055775	64.96046060577467	0.7114339970432854	0.1565390400320894	4.544770409333329	5.499516487750598e-6	0.001334928088939858
ENSMUSG00000040899	6.43738701135614	1.5046201646555137	0.33425484396045346	4.501416185410702	6.750218331744362e-6	0.0016228604119253043
ENSMUSG00000049411	158.86688959879282	0.20457754011361445	0.045461952265167194	4.49997261271072	6.79622180609487e-6	0.0016228604119253043
ENSMUSG00000027207	614.0745656673828	0.21505516270389005	0.04783746804111405	4.495538152626729	6.939421352736534e-6	0.0016436914883163286
ENSMUSG00000040128	1161.0419388757919	-0.3587704147527005	0.08103499171526085	-4.4273517792577914	9.53970824619184e-6	0.0022415261671912042
ENSMUSG00000120905	22.03674979886972	0.7173413522837467	0.16230610615573668	4.4196818547013885	9.884631169267344e-6	0.002304138905337708
ENSMUSG00000116989	7.384084656338644	0.8258677686581426	0.18766982651616643	4.400642255546605	1.0793094163656674e-5	0.0024960942415807887
ENSMUSG00000089917	659.0999720583987	-0.19788432180707416	0.04517761743426521	-4.380140721121511	1.1860269176396584e-5	0.002721468484218313
ENSMUSG00000085169	64.09805135558412	0.5026023806886075	0.11496283165818617	4.371868485137637	1.2318772552541162e-5	0.0028047648731836156
ENSMUSG00000118280	51.54226004119583	-0.6988455306174548	0.16015383368516345	-4.363589147614612	1.2794576685637074e-5	0.00289068855256805
ENSMUSG00000142420	13.981282528594114	0.856693459509444	0.1966948581280776	4.355444100890574	1.3279740383753995e-5	0.002977398891688844
ENSMUSG00000117232	5.838402520839011	1.1113694132245304	0.2555541082298365	4.348861463909644	1.3684612031863422e-5	0.003044929848392883
ENSMUSG00000030727	387.2961875109033	0.1910600629765302	0.043981452423039	4.344105354657327	1.3984439440707446e-5	0.003088247900849762
ENSMUSG00000009092	34.16000052160696	-0.4189388076389514	0.09661631143137199	-4.336108483467928	1.4502738837303103e-5	0.0031788055402270855
ENSMUSG00000001521	562.3247064158293	-0.17979261735117935	0.041484145832093436	-4.334007938331133	1.4641889121517913e-5	0.003185532780652612
ENSMUSG00000054247	7.478150086531377	0.8979746862484113	0.20743759268668463	4.328890798519434	1.498622150454675e-5	0.003236472880956196
ENSMUSG00000038991	1858.3816480859455	0.1334190986919633	0.030857739224230823	4.323683524656819	1.5344537543592382e-5	0.0032896672422835904
ENSMUSG00000039648	404.2355770228701	0.17134830919137245	0.03969377869103252	4.316754787320938	1.5833989033191363e-5	0.003350041403718986
ENSMUSG00000055027	38.466572238601955	0.6536343874038989	0.15142791835822192	4.3164721174971445	1.5854269691768718e-5	0.003350041403718986
ENSMUSG00000029862	100.37332392761529	-0.7922367544066242	0.18362895120809844	-4.314334690660068	1.600842675641184e-5	0.003358453587589801
ENSMUSG00000024084	335.12701796056746	0.2282529165007704	0.05304057712195293	4.303364120189766	1.682240364173835e-5	0.003504190194053171
ENSMUSG00000057193	1225.102126206809	-0.1165429228939044	0.027208526531931985	-4.283323566130249	1.8412211039126905e-5	0.0038083454255647626
ENSMUSG00000039680	536.9069712392557	0.5454118424842233	0.1274518042421944	4.279357563646465	1.8743354170529886e-5	0.0038497276597386945
ENSMUSG00000102060	19.621174530933427	0.8666262281747515	0.20371711909907225	4.2540667765544615	2.0992265412751715e-5	0.00428169324609674
ENSMUSG00000024871	79.47062433621159	-1.1790444533015654	0.2775085855850004	-4.248677390705183	2.1503633167471714e-5	0.004355746274219392
ENSMUSG00000041828	403.2392023920768	0.7372416736617323	0.1761415509485238	4.185506881775932	2.8453044761423446e-5	0.0056849957665834555
ENSMUSG00000046160	3763.1168261470552	0.46597255562927875	0.11130866875085117	4.18630966355633	2.8352647667887233e-5	0.0056849957665834555
ENSMUSG00000022967	1934.134341274432	0.3884066010428965	0.09387479219105893	4.13749625407842	3.5111617960088174e-5	0.006967995480444255
ENSMUSG00000022948	284.36013037030153	0.3761553485136679	0.09096747380106612	4.135053253608757	3.548723337080116e-5	0.006995272022374502
ENSMUSG00000019889	1788.7699900755256	-0.2554576670919922	0.06181227866378557	-4.1327980882487525	3.583735310336606e-5	0.0070171926533264305
ENSMUSG00000019528	766.4062491617206	0.18015562710121397	0.043611189350062404	4.130949643567934	3.612677203936691e-5	0.007027016036875799
ENSMUSG00000003559	287.19257159613966	0.21466818519726893	0.052060871114585155	4.123407476697569	3.73308450906835e-5	0.007213449020779375
ENSMUSG00000111905	28.89277396934872	0.429658013824313	0.1045054932800429	4.111343818769033	3.9336292138722004e-5	0.00755128259089153
ENSMUSG00000092558	569.6021609533567	-0.21613731878612183	0.05276927876624373	-4.095892986211968	4.205441731540209e-5	0.008020651240069317
ENSMUSG00000051279	7.729831558684448	0.8393352019184894	0.20506967929540323	4.092926876378568	4.259620809703769e-5	0.008071569213019962
ENSMUSG00000014039	669.738078299509	0.21288082781962556	0.05224042095306344	4.075021294543032	4.6010136651863275e-5	0.00860741225224125
ENSMUSG00000116817	10.210914404212991	0.6978792697148504	0.1712173298375811	4.075985009092639	4.581997078010674e-5	0.00860741225224125
ENSMUSG00000039234	740.9406566671523	0.44096739046368727	0.10833372262996162	4.070453592459952	4.692168794494975e-5	0.008667527651768045
ENSMUSG00000019124	6376.157178045382	0.11057381383677733	0.027163082579560866	4.07073878720892	4.686427558642996e-5	0.008667527651768045
ENSMUSG00000116779	16.397408577197428	0.5102974378413208	0.12544935777328853	4.067756478781883	4.7467949674190915e-5	0.008713632186754134
ENSMUSG00000022893	790.3572172240931	0.6060280260386675	0.14903769291625302	4.0662735324224695	4.777086278264226e-5	0.008714770253347737
ENSMUSG00000028137	8305.778255834397	-0.3016048165950531	0.07419962055441336	-4.064775727173362	4.807867080003731e-5	0.008716781728814172
ENSMUSG00000047109	9.11617515497791	1.4342853937266913	0.3541004539256574	4.050504250491066	5.110738122961664e-5	0.009209048430031107
ENSMUSG00000087516	29.725744815781262	-0.4513522498658753	0.11171332290116748	-4.040272351984244	5.338916579623847e-5	0.00956154383293488
ENSMUSG00000009097	40.00330346898494	-0.5969648013894092	0.1482605722957318	-4.026456880246339	5.662361737818988e-5	0.010079347066756453
ENSMUSG00000045275	108.44782363840324	0.3422047553761153	0.08502155124700939	4.024917804450813	5.69952194270211e-5	0.010084377046933957
ENSMUSG00000070814	561.7111235977059	-0.10896221576773196	0.027170753048500706	-4.010275886473619	6.064784219289575e-5	0.010666393850584079
ENSMUSG00000110218	40.00007651618165	-0.6563271655360672	0.16389354424590602	-4.004594375915828	6.212398600676984e-5	0.010860973767885937
ENSMUSG00000040605	114.80144135260608	0.9027238085934495	0.2263917064354488	3.9874420437342466	6.67895129659722e-5	0.011607543108423489
ENSMUSG00000071984	737.8702300092892	0.582258247396921	0.14614243641639468	3.984183250770011	6.771260730042678e-5	0.011698746994240205
ENSMUSG00000097604	5.063469325562774	-1.0513823211859228	0.26429628220397844	-3.9780443085252615	6.948442547184126e-5	0.01193466117271023
ENSMUSG00000020895	204.90648388997573	-0.23625255421267916	0.05941096436473747	-3.9765817090978492	6.991298361701645e-5	0.011938454894275525
ENSMUSG00000122360	114.47365065156616	-0.5906506105478626	0.14877660308967314	-3.9700503861608922	7.185743431296729e-5	0.012104708748221792
ENSMUSG00000127088	7.967979712452462	1.2271484315924999	0.30901456963034096	3.9711669034261963	7.152144890740911e-5	0.012104708748221792
ENSMUSG00000140212	4.60691227106796	-1.3819833936862105	0.3481793153318203	-3.9691714379102585	7.212297950150875e-5	0.012104708748221792
ENSMUSG00000021815	15.170139617467896	-0.7848979878553	0.1979837956095407	-3.964455704260052	7.356360461999194e-5	0.012276344495987405
ENSMUSG00000027404	1570.050491114038	-0.26471782359902624	0.06681340581503097	-3.962046543950808	7.431004913928281e-5	0.012330850018473873
ENSMUSG00000106022	4.10302780644136	-0.9111969570617864	0.23055262294726175	-3.952229844161088	7.742631809221685e-5	0.012775777464530904
ENSMUSG00000126055	7.666680780933424	0.7664447798584416	0.19410296815203143	3.948650487704663	7.859300262616452e-5	0.012895838436497643
ENSMUSG00000129687	10.955998351740051	-0.9496252139594943	0.24106936237177806	-3.9392198353890313	8.174700061329429e-5	0.01333883975007259
ENSMUSG00000029075	17.467405854274052	-0.5471506549525538	0.1391196560600512	-3.9329500262448565	8.390968730555104e-5	0.013467275551100217
ENSMUSG00000112551	8.566289713861012	0.7202592491638882	0.1831264330614905	3.9331255303926453	8.384842078484814e-5	0.013467275551100217
ENSMUSG00000115469	8.960659398588447	1.187906780657174	0.30194300152314146	3.934208690596628	8.347123633376536e-5	0.013467275551100217
ENSMUSG00000045672	350.10980667384064	0.3567816608649428	0.09078393745971854	3.930008665059822	8.494280041202017e-5	0.013540611589552422
ENSMUSG00000002763	2307.6927909808715	0.234082916793356	0.059577764886675585	3.929031531119222	8.528865697685466e-5	0.013540611589552422
ENSMUSG00000078651	124.25438124934671	-0.43561987175203676	0.11092487731671809	-3.927161176912856	8.595438329575288e-5	0.013572936514943859
ENSMUSG00000044265	3.3018805973525103	1.9105079125030007	0.48698817686669876	3.9231094372665973	8.74134201403394e-5	0.013729516379368494
ENSMUSG00000022973	17389.289509693048	0.8005146065935986	0.2042990520886846	3.9183471406715173	8.91582418520514e-5	0.013929078305513837
ENSMUSG00000023341	24.692596730322506	0.7503460601636767	0.19158148969988864	3.9165895480773725	8.981046513759653e-5	0.013956736357440993
ENSMUSG00000030979	680.4194770973245	0.10413784223695406	0.026653072845103657	3.9071608306538983	9.338699577330058e-5	0.01443615501504006
ENSMUSG00000028024	76.02694320158292	0.3872593092715288	0.09919662176748835	3.9039566304913507	9.463274610535806e-5	0.014552138145866344
ENSMUSG00000050957	5.533148062778725	0.755865282877547	0.19394133729143861	3.8973913113824548	9.723443772605118e-5	0.014874336825270049
ENSMUSG00000001123	148.07431488499572	0.3148648314312768	0.08085225127263646	3.8943236146825675	9.847311465708872e-5	0.014985771246597682
ENSMUSG00000031387	82.6593495882062	0.32767030128370467	0.08443934754544302	3.8805404211272614	1.0422462089333722e-4	0.015779285259062924
ENSMUSG00000039849	1842.8963266555932	-0.1168536616550307	0.0301228639398504	-3.8792347861865033	1.0478557873946462e-4	0.01578285760593239
ENSMUSG00000109293	23.51596714362738	0.48987133600563804	0.12647495083472088	3.873267653179864	1.0738578183061546e-4	0.015960802145697516
ENSMUSG00000048271	4168.484578459813	-0.36650686455853226	0.09463642965633512	-3.8727883743023024	1.0759724983310437e-4	0.015960802145697516
ENSMUSG00000087354	47.46596527460016	0.41712742807678915	0.10769285869929766	3.8733063001094754	1.0736874708263959e-4	0.015960802145697516
ENSMUSG00000084846	30.595672513783512	-0.6870800761283129	0.17808858846966807	-3.858080307292322	1.1428110127160209e-4	0.016736952441510255
ENSMUSG00000071037	231.86176687452777	0.19671449680328904	0.0509898265693113	3.8579165696100537	1.1435766730997836e-4	0.016736952441510255
ENSMUSG00000118012	133.3525661834651	-0.2511774966662663	0.06511357281227573	-3.8575290191864937	1.1453908415592119e-4	0.016736952441510255
ENSMUSG00000005682	761.9614177449741	-0.4112875956660749	0.10688462730148199	-3.847958364545584	1.1910628902438404e-4	0.017318172351164274
ENSMUSG00000089762	549.8396597183298	-0.27389336115960644	0.07121540352545618	-3.8459848235178837	1.2006919486251942e-4	0.017372178927620975
