gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000120	844.1663485768923	-1.5034400855020056	0.30838790458738774	-4.875159055001058	1.0872081980509846e-6	6.791125208214582e-4
ENSMUSG00000022982	3313.3247762362103	0.54820560999688706	0.11460052751073156	4.783622046988844	1.7216427404071029e-6	0.0010463400082036357
ENSMUSG00000040820	467.17668599193394	0.6836644711363923	0.1448520851553022	4.719742007188961	2.361439517830276e-6	0.001397412906248669
ENSMUSG00000022971	567.3708405574625	0.5752823251173409	0.12216406619321012	4.709096079099855	2.4881777075534525e-6	0.001434657746403961
ENSMUSG00000022948	151.04031430010158	0.7110269292199348	0.15154874330271545	4.691737547434975	2.7089449699010537e-6	0.0015229011384541248
ENSMUSG00000075555	21.278691014932587	-1.6756519368773806	0.3601178033825286	-4.653066083204584	3.270353812205306e-6	0.0017509630041681124
ENSMUSG00000044442	513.0579851143651	0.5726306545566997	0.12295401394218312	4.657274994096319	3.2042231834563577e-6	0.0017509630041681124
ENSMUSG00000028860	158.93228038080363	1.1664714246977377	0.25192659426367	4.630203603978752	3.65306349362142e-6	0.0019103822972340668
ENSMUSG00000033006	205.01784623387186	-1.7093868006807529	0.37537226296373827	-4.553844195051469	5.2674374776721885e-6	0.002692019694554875
ENSMUSG00000022972	128.4673129265377	0.8348362641893664	0.18641454889235273	4.478385775948488	7.520959541071519e-6	0.003758307048890561
ENSMUSG00000039929	613.8456343827329	0.7241339830019193	0.16229633607037827	4.4618011751534885	8.127361759309161e-6	0.0039436337705608965
ENSMUSG00000022962	1852.957416691906	0.810298743442586	0.1817308616467718	4.458784468966831	8.242575141920316e-6	0.0039436337705608965
ENSMUSG00000041079	176.71726106274144	0.5654215867422135	0.12921196993250414	4.3759226566824285	1.2091988840775e-5	0.0056648448554689045
ENSMUSG00000029245	107.30962864074242	-0.9502202291770117	0.21794117375329716	-4.359984911582758	1.3007141243782735e-5	0.005969216023447804
ENSMUSG00000051375	196.67149676011377	-1.0524407018895647	0.2422483886832069	-4.344469358951496	1.3961272799371297e-5	0.006278942828789247
ENSMUSG00000018166	248.09282591342586	-1.5689608115159024	0.36230183940331373	-4.330535042548703	1.4874747107771317e-5	0.006558596827695169
ENSMUSG00000047905	909.087255630659	0.5221301321762137	0.12156947603456128	4.294911430133795	1.7476309364217742e-5	0.007557495551407007
ENSMUSG00000022978	257.1832127422629	0.4783930865023078	0.11219820014542223	4.263821397154797	2.0096009610006996e-5	0.008526395624532591
ENSMUSG00000056492	113.37262386902943	1.2868357569605104	0.3042062864899326	4.230141894201443	2.3354395158883432e-5	0.009725375628477995
ENSMUSG00000066224	8.583721986888785	-2.8986944539395854	0.6893965427483217	-4.204683769349584	2.61447440305129e-5	0.010689397436620793
ENSMUSG00000042604	20.554320439509432	-1.7075817920296057	0.40910193608297823	-4.173976315974356	2.9932888726978438e-5	0.012019658371492216
ENSMUSG00000047216	229.2356488803882	-1.3701575136734412	0.3286016998709656	-4.169660455839002	3.0505378146995356e-5	0.012034639270026045
ENSMUSG00000026208	565.5525337797706	1.3603894428755847	0.3286402388449715	4.139448801695027	3.4814128342647635e-5	0.013497677655881333
ENSMUSG00000020908	11.118384527751045	3.0762435783474293	0.744157438434356	4.133861222726718	3.5671892264830636e-5	0.013595827819648246
ENSMUSG00000042962	747.0379922727029	0.5457046315458307	0.13247337954798233	4.119353136515812	3.799374916490035e-5	0.014239423957851903
ENSMUSG00000060924	45.94047762326109	-1.0391952948019214	0.25691556171563595	-4.044890421827164	5.2347603014819555e-5	0.018986137887003988
ENSMUSG00000025613	10389.424210188856	0.702511349196088	0.17362064610447955	4.046243145376492	5.2046173839533103e-5	0.018986137887003988
ENSMUSG00000036560	89.57633525160202	-1.2727938852097893	0.31521725119995364	-4.037830671908278	5.394776979355003e-5	0.019255928561072375
ENSMUSG00000099759	32.24367073145181	-1.1608696659724973	0.2897036201537265	-4.007094096223239	6.147037789810501e-5	0.02159819355929199
ENSMUSG00000031253	1374.8710234606835	0.4885695778860816	0.12220569544135425	3.9979280517293327	6.38993663549701e-5	0.022106231557295578
ENSMUSG00000046962	676.5071091864163	0.37976585006926294	0.0954862643025468	3.977177794556718	6.973802282388333e-5	0.02376058968546461
ENSMUSG00000046750	7.324955764951215	2.5936658501556757	0.6560546212159603	3.953429739353809	7.703889296310269e-5	0.025856322180019254
ENSMUSG00000031785	124.74542854025978	-0.9993260586593442	0.2539498023952913	-3.9351322554046355	8.31508942139347e-5	0.027497267032187495
ENSMUSG00000043943	187.8363273291302	0.7609089460296474	0.19503817096040105	3.901333478891863	9.566425769616413e-5	0.03112473621809511
ENSMUSG00000036790	123.16135851871421	-1.0287934283378688	0.2639112926223427	-3.8982546677533545	9.688849269652056e-5	0.03112473621809511
ENSMUSG00000029337	65.18717217766992	-1.4754972543635811	0.37980746463972714	-3.884855859173777	1.0239061743234681e-4	0.03242898329860821
ENSMUSG00000031209	635.338297546623	1.0129414940591215	0.2637197432582352	3.840977097673138	1.225455487171786e-4	0.03827335769448882
ENSMUSG00000022103	40.16821056825923	-1.871056380529085	0.49136037373993885	-3.8079106100635105	1.4014591158873136e-4	0.043170700190353455
ENSMUSG00000105703	39.97496775528243	-0.9590686194308218	0.25353122907334613	-3.7828421490173305	1.55047748426774e-4	0.04711565836314685
ENSMUSG00000025375	55.81826042059753	-1.4500608350212416	0.38857994838555393	-3.731692386716962	1.901976715103139e-4	0.05627598735858459
ENSMUSG00000021098	50.47814333905914	1.2267234735929649	0.3285641039917158	3.7335894538981487	1.887701055756313e-4	0.05627598735858459
ENSMUSG00000022974	1647.9443711314514	0.5904297186636877	0.15871665256644304	3.7200237600557884	1.9920403672809862e-4	0.05817533992084095
ENSMUSG00000030428	82.31758949052343	-0.8387323832820485	0.22929676383396763	-3.6578465795067627	2.54343208767346e-4	0.07332584276347832
ENSMUSG00000045273	123.32800481272217	-0.5476175950587321	0.15002180171339954	-3.650253421865286	2.6198170249437116e-4	0.07457193093659398
ENSMUSG00000043811	104.76675336912297	-0.7021103269302724	0.19576939393773765	-3.5864151837420053	3.352550387091373e-4	0.09423600069315463
ENSMUSG00000000365	40.969518602299395	0.9010436958621227	0.25198275613981946	3.575814907596908	3.4913861879608607e-4	0.09574487952277547
ENSMUSG00000031385	104.06006803039435	-1.5480290248168553	0.43290649194918174	-3.575896997632866	3.49029065880805e-4	0.09574487952277547
ENSMUSG00000141158	64.69546115084329	-1.7462647374431535	0.4903143892716436	-3.561520476764326	3.6871334581429376e-4	0.09823309401675714
ENSMUSG00000044645	1224.6714815470705	0.8038141233664993	0.22559207346452237	3.5631310578512445	3.664576064633012e-4	0.09823309401675714
ENSMUSG00000031391	372.9968031243194	-1.084202340048324	0.3045792249220351	-3.559672660950049	3.71317338525564e-4	0.09823309401675714
ENSMUSG00000002489	863.1314012079523	0.49696272921108864	0.13995752977349574	3.550810949688541	3.8404617178493293e-4	0.09926489959687111
ENSMUSG00000022914	3348.671494882104	0.5364773195569977	0.15102699272378467	3.5521949413252796	3.820317139763443e-4	0.09926489959687111
ENSMUSG00000031425	276.38771222744987	-1.0648585001861628	0.3004002836152552	-3.544798584644499	3.9291320471926416e-4	0.10040271857411469
ENSMUSG00000057337	35.9138312765296	-1.3202356167649623	0.3741851126962145	-3.528295413069539	4.182451117140271e-4	0.10567503176531828
ENSMUSG00000012428	41.12958523865893	-1.2621503559598926	0.3626999501417895	-3.4798746331960695	5.01648463278619e-4	0.12396229663457477
ENSMUSG00000062609	1181.1108683064808	1.1239991731614536	0.3227981686050375	3.482049411924429	4.975918650762764e-4	0.12396229663457477
ENSMUSG00000025612	3340.2651260484404	0.6603770320459911	0.1902686359751164	3.470761372002247	5.189849835996945e-4	0.12548833684092828
ENSMUSG00000045975	464.132362546141	0.7009124281461967	0.2019367723453367	3.4709499414378593	5.186206715624618e-4	0.12548833684092828
ENSMUSG00000066000	82.92717801493336	0.6393662785288685	0.1844920741978706	3.465548757629221	5.291505703069179e-4	0.1265852007924645
ENSMUSG00000032988	16.150067538130184	-1.1741687124593934	0.34006382817132935	-3.452789197761513	5.548223953473409e-4	0.13132938109658582
ENSMUSG00000022964	826.5341613571965	0.5391261724581946	0.15661945828619894	3.442268146994999	5.768581257016425e-4	0.13512300700680038
ENSMUSG00000080904	214.28150429489148	0.4612118178147013	0.13433535330334495	3.433286967826191	5.963105985811413e-4	0.1382028118885915
ENSMUSG00000022957	5053.96739702372	0.5276896445942524	0.15381948176110152	3.430577444109532	6.022980195260358e-4	0.1382028118885915
ENSMUSG00000046844	267.01912485203746	-0.898323966408196	0.26291968565744744	-3.416723872013918	6.337952889836179e-4	0.14111044221162986
ENSMUSG00000061603	100.70097711251397	-0.5322518161986598	0.15577253902897442	-3.4168526719568875	6.334955226579175e-4	0.14111044221162986
ENSMUSG00000051920	436.5939664247704	-1.0473957115546921	0.3065468550589535	-3.416755690914729	6.337212220614593e-4	0.14111044221162986
ENSMUSG00000025432	78.38148787317645	-0.9391629471597761	0.27667944153380664	-3.3944081351090287	6.877711015906575e-4	0.15162655648499135
ENSMUSG00000026430	384.30399587517496	0.3415323489016307	0.10078016512524847	3.3888845932845824	7.017753961645243e-4	0.15321187702477337
ENSMUSG00000022946	912.2631926416692	0.44873231302904476	0.13263544168921867	3.38320065371728	7.164626534709883e-4	0.15491438162117419
ENSMUSG00000037031	76.43643143994586	-1.063555318058787	0.31514101126701044	-3.374855318839049	7.385450725822858e-4	0.15816821949674154
ENSMUSG00000024330	185.98446497930155	0.7585979844820614	0.22499823430713237	3.371573056198042	7.474021302858537e-4	0.15855501607299993
ENSMUSG00000050556	35.311166075172906	-0.8447467174973641	0.2513527836868417	-3.3608011222578176	7.77167634823488e-4	0.1633286785446334
ENSMUSG00000014039	461.55654416807107	0.43190334665836966	0.12866621999067812	3.3567734148843504	7.885770880511164e-4	0.1641919720278283
ENSMUSG00000029126	859.1518616657119	-0.28246828660518597	0.08453641973136237	-3.3413798159752486	8.336309845512083e-4	0.17198036651011944
ENSMUSG00000042671	52.058624435823376	-1.2185025036382693	0.36506640320051814	-3.3377557971802427	8.4457941917438e-4	0.17265506726340257
ENSMUSG00000100975	123.73182141134384	-0.6918843361476613	0.20874880239771104	-3.314434996515448	9.182852818238438e-4	0.1860313615529079
ENSMUSG00000029436	545.2315425626856	-0.9607294394331122	0.2924346694723496	-3.2852788664442247	0.0010188148059842802	0.2045543619836474
ENSMUSG00000123640	4.326894538446835	-2.4898733871534002	0.7650014700974058	-3.254730199193435	0.0011350013477949461	0.2244366954925032
ENSMUSG00000024388	7.78036432224114	-2.1617024709811625	0.6643155056730669	-3.2540298284788385	0.0011378033213032136	0.2244366954925032
ENSMUSG00000023243	38.25216427167884	-0.9791982010014869	0.30129949642412135	-3.249916487159102	0.0011543890339124582	0.22572822787469082
ENSMUSG00000085419	10.97896576081625	-1.3392971143850374	0.41315772572685183	-3.241612176146206	0.0011885564708681504	0.23040577034838014
ENSMUSG00000038453	26.259715002982833	-1.071322541023402	0.33097581392523884	-3.2368605074731938	0.0012085247041229738	0.23227431642404542
ENSMUSG00000028573	303.96991719174855	0.5440731149211796	0.16847780540747892	3.2293459284164414	0.0012407371522845136	0.23644454528323608
ENSMUSG00000026787	31.11701954705778	-1.2353464842119555	0.38566606244153306	-3.2031506127123484	0.001359328698469649	0.2568674322898067
ENSMUSG00000022969	28.130083797643696	0.9718347395612071	0.3043593598970698	3.1930502807269288	0.001407784312781166	0.2638070486792507
ENSMUSG00000075324	66.67396293915364	-0.9052095877459163	0.2841024894099048	-3.186207870357216	0.0014415098410212436	0.26569862127085825
ENSMUSG00000022940	464.3159107931868	0.49094673915931525	0.15399661415030982	3.188035930972626	0.00143242735606718	0.26569862127085825
ENSMUSG00000054690	24.647889778939714	1.7525581934085686	0.5528666641905616	3.1699473072308413	0.0015246658387715122	0.27874114403621947
ENSMUSG00000001995	948.125510609109	-0.37645328198725725	0.11924998512873616	-3.1568413327754934	0.0015948810356643888	0.2877154152544127
ENSMUSG00000019359	37.23599653626897	-0.985479682665216	0.3122532932784186	-3.156026546008338	0.0015993430385023164	0.2877154152544127
ENSMUSG00000021047	118.78904064782812	-0.6355132297171193	0.20183101151415767	-3.1487392593904753	0.001639764302788719	0.292645872038174
ENSMUSG00000047497	2376.12435469641	0.3816418450577567	0.12148008983997005	3.1415999573305124	0.0016802744260055792	0.29751441746131857
ENSMUSG00000063297	19.25508182354615	-1.4360930265658616	0.45846493175246983	-3.1323944910604933	0.0017338673377918854	0.30460527206973537
ENSMUSG00000022947	467.55686922976747	0.6358722289361192	0.20364378527010815	3.122473038363109	0.001793385309695487	0.3126190345668404
ENSMUSG00000037482	18.24190220740141	-1.4767370223541687	0.4769817771386924	-3.0960030196809316	0.0019614836391728227	0.33793331076408323
ENSMUSG00000127251	270.6025140294897	-0.5794601757593666	0.18736605079928148	-3.0926636564492758	0.001983688220787966	0.33793331076408323
ENSMUSG00000052974	24.358148883048155	-0.8839734675648128	0.285740781523055	-3.0936202485800557	0.0019773040442702264	0.33793331076408323
ENSMUSG00000038055	365.80934928261297	-0.2930795977428731	0.09541959841692309	-3.0714821965850376	0.0021299886588949965	0.36012823287647955
ENSMUSG00000079186	9.650876016830907	2.1551066635826746	0.7037578353076647	3.062284432883817	0.002196546229826885	0.3686099632098296
ENSMUSG00000135981	27.28279642281811	1.534766733574221	0.5028318371925387	3.052246536622035	0.002271354646658181	0.3755584701426656
ENSMUSG00000024975	939.228802320957	-0.31537956271848444	0.10330748978667098	-3.0528237920574814	0.0022669901268992554	0.3755584701426656
ENSMUSG00000029322	612.2415512242098	0.9466330741372566	0.3109876695096392	3.0439569376814646	0.0023348855944643077	0.38324505374247364
ENSMUSG00000029146	2131.8908609363566	-0.21928719898746407	0.072175205992886	-3.0382621839566104	0.002379468332447046	0.38439074864193307
ENSMUSG00000021567	690.8677240488493	-0.7418030773283703	0.24429265741083106	-3.0365344795478957	0.0023931473655832538	0.38439074864193307
ENSMUSG00000022893	15121.259344840839	0.709721558008287	0.23355327059853856	3.0387994832589937	0.002375228900725385	0.38439074864193307
ENSMUSG00000022865	521.9726721836876	0.595910317078207	0.1964728843815785	3.033041017104751	0.0024210269062654027	0.3861108655403554
ENSMUSG00000000627	210.83429199673972	-0.9744824563203222	0.324537523082218	-3.0026803898218195	0.0026761331949720097	0.42379019123475764
ENSMUSG00000068794	442.79193692872883	-0.8990679712581967	0.3010160914805702	-2.98677710828037	0.0028193519518273074	0.4409736726220553
ENSMUSG00000030905	26.800008869853094	-1.4916988769955726	0.4995160347937349	-2.9862882732313882	0.002823863070110551	0.4409736726220553
ENSMUSG00000062170	5.144335211919605	2.7504963743527253	0.9228700649806041	2.9803722958665175	0.0028789825049018365	0.44648054888087996
ENSMUSG00000029446	604.0376595958882	0.4167123555628973	0.14000788471480577	2.976349199273562	0.002917025035712478	0.44928179437031845
ENSMUSG00000017002	27.537775358609746	-1.2233446043690273	0.41157839624402826	-2.972324630089904	0.00295554000779329	0.45089476370138726
ENSMUSG00000032398	244.51880464514656	-0.3159892235926676	0.10635520901335413	-2.971074256955214	0.0029676001702230318	0.45089476370138726
ENSMUSG00000072244	57.622439401015875	0.7214539132337194	0.2433702045424256	2.9644299087070523	0.0030324431519214144	0.45460366104837896
ENSMUSG00000048782	152.1606412376791	-1.0302998625802555	0.34743401776017613	-2.9654547623815075	0.003022357915777294	0.45460366104837896
ENSMUSG00000025158	551.5285790464562	-0.3042378175940678	0.10343927452786779	-2.9412214942797426	0.0032692067693244967	0.4868520041178805
ENSMUSG00000074637	13.049030037211297	-1.4201596514054176	0.4868442517528166	-2.917071827986724	0.0035333439489837267	0.5126084218115939
ENSMUSG00000031669	124.3235736184945	-0.4540308082972306	0.15562042929689984	-2.917552729731966	0.003527899937300118	0.5126084218115939
ENSMUSG00000045776	87.75437741474386	-1.4938642120387513	0.5111035836367672	-2.9228208524955592	0.003468760306552603	0.5126084218115939
ENSMUSG00000031337	375.2427546826784	0.4268388058550212	0.1461342462253281	2.9208677423693525	0.0034905797421469257	0.5126084218115939
ENSMUSG00000046334	43.60158928532542	-0.5997484690326059	0.20619519475351766	-2.9086442569601845	0.0036299966048241286	0.5199218703992368
ENSMUSG00000016028	19.379901486114775	-0.9576853167461817	0.3291889611711262	-2.9092267047446247	0.0036232401691900914	0.5199218703992368
ENSMUSG00000100706	17.82286901033842	-1.2821440604199508	0.4421583945009343	-2.8997392707360246	0.003734731773311719	0.5315374264965863
ENSMUSG00000031906	146.5383437035025	-1.2688885431096582	0.4384796064943936	-2.8938370777476106	0.0038056556942487256	0.5366071645457291
ENSMUSG00000066357	2635.141110292132	-0.2821633129343965	0.09753940634854612	-2.892813515043526	0.003818079171401995	0.5366071645457291
ENSMUSG00000043372	53.75623899878013	-0.6430427648691697	0.22259838116811492	-2.8888025218095312	0.0038671184832007512	0.5401235610666789
ENSMUSG00000121470	6.056538853543533	-1.8408895087262924	0.6382403904639959	-2.8843199775996307	0.00392259961137725	0.541150291172026
ENSMUSG00000022945	327.51261857550503	0.3624884427008466	0.12561561588617226	2.885695700678798	0.0039054956712024046	0.541150291172026
ENSMUSG00000029716	37.12799725075679	1.335346111279265	0.4643699579957379	2.875608312481578	0.004032497670328969	0.5529193604432167
ENSMUSG00000033849	46.50779880441179	-1.1169079709269438	0.3886934353985787	-2.8734932705555747	0.004059597265490066	0.5532615982368189
ENSMUSG00000028328	29.816942402563143	-1.381973491996297	0.4833034755159851	-2.859432141514961	0.004244002065028809	0.5749088821464026
ENSMUSG00000042842	168.46889653547913	0.7850079761411597	0.275621186449018	2.8481409076524806	0.004397544929089892	0.5851336853280733
ENSMUSG00000054863	222.95790214041588	-0.5340031598342394	0.18726614566736055	-2.8515734006870908	0.004350344104983786	0.5851336853280733
ENSMUSG00000022894	5901.304352595029	0.6555014574314044	0.23003054184479876	2.8496279327710763	0.004377039884742824	0.5851336853280733
ENSMUSG00000045725	18.708792369346874	-2.1256906628029175	0.7478914330202364	-2.842244968923719	0.004479705584087503	0.5913664035392472
ENSMUSG00000050505	213.97291395476103	-1.0253315375312007	0.361139352829282	-2.839157598025314	0.004523281069451261	0.5913664035392472
ENSMUSG00000037847	253.80388265266296	0.31928582129862193	0.11238699626302652	2.8409498599942715	0.0044979383681335045	0.5913664035392472
ENSMUSG00000045045	1122.9522965468575	-0.1913859378336007	0.06749679571219624	-2.8354818301251368	0.0045756617786670934	0.5947566844906759
ENSMUSG00000066838	115.48977958498084	-0.4188467779540163	0.14793823320343952	-2.831227390542327	0.0046369742394740884	0.5958379412745932
ENSMUSG00000090122	31.195612605935885	-0.8417125484420964	0.2971948877186419	-2.832190536328997	0.004623029171713434	0.5958379412745932
ENSMUSG00000112441	165.4471220257218	-0.5937651897540005	0.20988187525968566	-2.829044618642454	0.004668718946337288	0.5965084258311738
ENSMUSG00000031292	192.34197574492254	-0.436578319621403	0.15467084942439455	-2.8226283184331322	0.004763175662117055	0.6051385938645549
ENSMUSG00000040631	387.55123490964075	-0.33872927966196	0.12041118652434231	-2.8131047408413545	0.004906566615661118	0.6198537274515256
ENSMUSG00000020974	104.49240360248034	-0.4993097467860162	0.1787243605150021	-2.7937419686227063	0.005210203365366866	0.6545354361843839
ENSMUSG00000015850	819.2470481337411	-0.5821002055922437	0.20872076683688792	-2.7888945331786084	0.00528882851179651	0.6547559881006138
ENSMUSG00000050315	182.58611212362072	0.596380429737372	0.21402434330194767	2.7865074623590487	0.005327939134999976	0.6547559881006138
ENSMUSG00000032599	1216.5891042948556	-0.253594501619343	0.0909559189981429	-2.7881033407459803	0.005301762865884862	0.6547559881006138
ENSMUSG00000022863	173.0398389925002	0.6179522953671795	0.22176824920682248	2.786477764861972	0.0053284273501317345	0.6547559881006138
ENSMUSG00000028539	230.37936020359203	-0.6293079835515983	0.2267583406153612	-2.7752363235849478	0.005516160866717092	0.6704968076209041
ENSMUSG00000058626	10.138853428311544	3.834384504720103	1.3808740312916996	2.7767808053666823	0.005490018917975393	0.6704968076209041
ENSMUSG00000073633	118.46648492824353	-0.5089809656591555	0.1838866539083896	-2.7679059618580286	0.005641773200710024	0.682078247120249
ENSMUSG00000026344	8.024698051861721	-2.4933912920897323	0.9030764934575254	-2.760996781727222	0.005762524424256482	0.6903401998628554
ENSMUSG00000049690	77.02500532932623	-1.118299696981622	0.4051094441585273	-2.7604878462028877	0.005771510542723211	0.6903401998628554
ENSMUSG00000068740	76.77224079215742	-0.5975671020703474	0.2167777676334983	-2.756588503488244	0.0058407803885879885	0.6931680104109544
ENSMUSG00000134367	54.87795862317024	-0.5017740134692299	0.1820863578770771	-2.7556925149107965	0.0058568026850216275	0.6931680104109544
ENSMUSG00000039810	233.40886077921627	-0.38387373274757247	0.13947321298129534	-2.7523115338215773	0.005917619688834719	0.6966990258786719
ENSMUSG00000042453	68.40802305148826	-0.9094799293476228	0.33066147881715435	-2.750486487270981	0.005950684581483108	0.6969429384573471
ENSMUSG00000039496	99.79875138226177	0.46951656928292046	0.17094562320610726	2.74658432592234	0.00602194031139605	0.699775953193474
ENSMUSG00000032372	198.7680193837162	0.5917113224727455	0.21550010466930683	2.745758863462035	0.006037111883289632	0.699775953193474
ENSMUSG00000090124	263.01968293667426	0.44299544093211596	0.16163785657570862	2.740666390392426	0.006131472783980396	0.7067891441875703
ENSMUSG00000029335	49.775608089687644	-1.1780209045815875	0.43042626559852276	-2.7368703974036257	0.006202672419939778	0.7067891441875703
ENSMUSG00000031517	96.39873077766605	-1.2530042647295028	0.4575367668382261	-2.7385870503660197	0.006170382281118221	0.7067891441875703
ENSMUSG00000015467	21.345231373001756	-0.8744613914598939	0.3196392687186801	-2.7357758480843044	0.006223340176508157	0.7067891441875703
ENSMUSG00000031871	7.676460738885641	2.2359812445230105	0.8190805588752591	2.7298673131656352	0.006335982141983387	0.7159659820441228
ENSMUSG00000112880	28.042995919171812	0.7745397014057582	0.28405502584495385	2.7267241588202924	0.00639664882279297	0.7192072103907275
ENSMUSG00000038552	386.866551316994	-0.6184404541514685	0.22701098219197213	-2.724275487379212	0.0064442728067041315	0.7209570278823672
ENSMUSG00000032261	705.6296889343901	0.7574406322124609	0.2786407465045621	2.7183412394427373	0.0065610133652285125	0.7303837007123443
ENSMUSG00000098188	255.47892123960509	-0.2850666091210687	0.10542914760939769	-2.7038690493563147	0.006853729311503974	0.7592108917625116
ENSMUSG00000112854	3.4555221164959833	2.515805734900095	0.9312099419273954	2.7016525722362266	0.006899581653153694	0.760543591345427
ENSMUSG00000106633	46.66700339836755	0.8653808536137474	0.321121096971219	2.694873870872796	0.007041528020165706	0.7724041004364206
ENSMUSG00000033213	16.5863857374006	1.224036061852576	0.4551418653908154	2.6893506287353643	0.007159117869464518	0.7814906967507215
ENSMUSG00000060402	21.232504314506635	-1.230881222507144	0.45871239367363154	-2.6833397995845334	0.007289088782656934	0.7918344901237028
